|,||,||__rssi1,||__rssi2,||__rssi3,||__x1,||__x2,||__x3,||__y1,||__y2,||__y3
,1550030803888,-90,-62,-96,11,33,29,29,14.2,33.5
,1550030810594,-93,-75,-94,11,33,29,29,14.2,33.5
,1550030812850,-91,-77,-91,11,33,29,29,14.2,33.5
,1550030815092,-87,-70,-95,11,33,29,29,14.2,33.5
,1550030817328,-87,-70,-97,11,33,29,29,14.2,33.5
,1550030824065,-90,-76,-93,11,33,29,29,14.2,33.5
,1550030826305,-93,-76,-95,11,33,29,29,14.2,33.5
,1550030828529,-92,-74,-96,11,33,29,29,14.2,33.5
,1550030842002,-89,-63,-93,11,33,29,29,14.2,33.5
,1550030844259,-93,-69,-94,11,33,29,29,14.2,33.5
,1550030846516,-92,-69,-94,11,33,29,29,14.2,33.5
,1550030855494,-90,-64,-97,11,33,29,29,14.2,33.5
,1550030857716,-91,-64,-92,11,33,29,29,14.2,33.5
,1550030886802,-92,-61,-95,11,33,29,29,14.2,33.5
,1550030891264,-93,-65,-91,11,33,29,29,14.2,33.5
,1550030915930,-96,-65,-89,11,33,29,29,14.2,33.5
,1550030920408,-89,-62,-87,11,33,29,29,14.2,33.5
,1550030922649,-88,-62,-87,11,33,29,29,14.2,33.5
,1550030927113,-90,-65,-91,11,33,29,29,14.2,33.5
,1550030933800,-91,-62,-96,11,33,29,29,14.2,33.5
,1550030936023,-88,-60,-86,11,33,29,29,14.2,33.5
,1550030949482,-89,-58,-88,11,33,29,29,14.2,33.5
,1550030953996,-87,-61,-88,11,33,29,29,14.2,33.5
,1550030960747,-94,-70,-97,11,33,29,29,14.2,33.5
,1550030962988,-75,-69,-95,11,33,29,29,14.2,33.5
,1550030976429,-76,-64,-94,11,33,29,29,14.2,33.5
,1550030980876,-90,-60,-87,11,33,29,29,14.2,33.5
,1550030983130,-71,-61,-88,11,33,29,29,14.2,33.5
,1550030989866,-95,-65,-94,11,33,29,29,14.2,33.5
,1550030996536,-91,-65,-88,11,33,29,29,14.2,33.5
,1550030998758,-89,-63,-93,11,33,29,29,14.2,33.5
,1550031034622,-92,-55,-92,11,33,29,29,14.2,33.5
,1550031039135,-94,-55,-91,11,33,29,29,14.2,33.5
,1550031050350,-94,-55,-93,11,33,29,29,14.2,33.5
,1550031052589,-95,-52,-92,11,33,29,29,14.2,33.5
,1550031059325,-88,-52,-95,11,33,29,29,14.2,33.5
,1550031068348,-96,-55,-91,11,33,29,29,14.2,33.5
,1550031083991,-78,-55,-95,11,33,29,29,14.2,33.5
,1550031086231,-89,-57,-96,11,33,29,29,14.2,33.5
,1550031088470,-94,-54,-94,11,33,29,29,14.2,33.5
,1550031099736,-90,-54,-93,11,33,29,29,14.2,33.5
,1550031101973,-90,-55,-92,11,33,29,29,14.2,33.5
,1550031122111,-90,-53,-97,11,33,29,29,14.2,33.5
,1550031153494,-90,-52,-97,11,33,29,29,14.2,33.5
,1550031155750,-95,-56,-98,11,33,29,29,14.2,33.5
,1550031157975,-94,-56,-97,11,33,29,29,14.2,33.5
,1550031162471,-92,-54,-94,11,33,29,29,14.2,33.5
,1550031183561,-94,-75,-90,11,33,29,29,14.2,33.5
,1550031194710,-92,-67,-85,11,33,29,29,14.2,33.5
,1550031205908,-98,-69,-95,11,33,29,29,14.2,33.5
,1550031270853,-94,-66,-86,11,33,29,29,14.2,33.5
,1550031349262,-96,-67,-92,11,33,29,29,14.2,33.5
,1550031373892,-95,-66,-94,11,33,29,29,14.2,33.5
,1550031378370,-99,-69,-93,11,33,29,29,14.2,33.5
,1550031389584,-97,-67,-88,11,33,29,29,14.2,33.5
,1550031394095,-73,-65,-92,11,33,29,29,14.2,33.5
,1550031421000,-94,-61,-90,11,33,29,29,14.2,33.5
,1550031423224,-92,-70,-93,11,33,29,29,14.2,33.5
,1550031434420,-92,-68,-94,11,33,29,29,14.2,33.5
,1550031436658,-94,-69,-94,11,33,29,29,14.2,33.5
,1550031438881,-91,-68,-98,11,33,29,29,14.2,33.5
,1550031450076,-95,-74,-94,11,33,29,29,14.2,33.5
,1550031452317,-94,-49,-96,11,33,29,29,14.2,33.5
,1550039567916,-93,-63,-98,11,33,29,29,14.2,33.5
,1550039570151,-96,-61,-89,11,33,29,29,14.2,33.5
,1550039590391,-91,-63,-96,11,33,29,29,14.2,33.5
,1550039597097,-96,-58,-91,11,33,29,29,14.2,33.5
,1550039653047,-92,-69,-92,11,33,29,29,14.2,33.5
,1550039664225,-90,-62,-90,11,33,29,29,14.2,33.5
,1550039668731,-88,-73,-92,11,33,29,29,14.2,33.5
,1550039675452,-97,-63,-97,11,33,29,29,14.2,33.5
,1550039684424,-94,-73,-94,11,33,29,29,14.2,33.5
,1550039691166,-95,-64,-95,11,33,29,29,14.2,33.5
,1550039702372,-97,-73,-94,11,33,29,29,14.2,33.5
,1550039713566,-92,-67,-95,11,33,29,29,14.2,33.5
,1550039715814,-97,-68,-96,11,33,29,29,14.2,33.5
,1550039731523,-95,-69,-92,11,33,29,29,14.2,33.5
,1550039749384,-94,-61,-95,11,33,29,29,14.2,33.5
,1550039751603,-92,-63,-92,11,33,29,29,14.2,33.5
,1550039791570,-89,-66,-92,11,33,29,29,14.2,33.5
,1550039807180,-96,-52,-94,11,33,29,29,14.2,33.5
,1550039820604,-90,-57,-93,11,33,29,29,14.2,33.5
,1550039851867,-95,-58,-96,11,33,29,29,14.2,33.5
,1550039865239,-88,-61,-92,11,33,29,29,14.2,33.5
,1550039867472,-87,-62,-93,11,33,29,29,14.2,33.5
,1550039880911,-93,-62,-92,11,33,29,29,14.2,33.5
,1550039885376,-91,-56,-94,11,33,29,29,14.2,33.5
,1550039925522,-94,-61,-96,11,33,29,29,14.2,33.5
,1550039927767,-92,-55,-94,11,33,29,29,14.2,33.5
,1550039941152,-92,-59,-96,11,33,29,29,14.2,33.5
,1550039943369,-95,-60,-96,11,33,29,29,14.2,33.5
,1550039970272,-92,-60,-98,11,33,29,29,14.2,33.5
,1550039999424,-90,-61,-95,11,33,29,29,14.2,33.5
,1550040001657,-91,-62,-94,11,33,29,29,14.2,33.5
,1550040021759,-90,-62,-91,11,33,29,29,14.2,33.5
,1550040035979,-92,-54,-90,11,33,29,29,14.2,33.5
,1550040038229,-94,-57,-90,11,33,29,29,14.2,33.5
,1550040042694,-91,-57,-92,11,33,29,29,14.2,33.5
,1550040047177,-93,-55,-94,11,33,29,29,14.2,33.5
,1550040049410,-88,-52,-88,11,33,29,29,14.2,33.5
,1550040051661,-92,-53,-91,11,33,29,29,14.2,33.5
,1550040060610,-93,-57,-90,11,33,29,29,14.2,33.5
,1550040062844,-95,-58,-94,11,33,29,29,14.2,33.5
,1550040065076,-95,-55,-92,11,33,29,29,14.2,33.5
,1550040067328,-91,-52,-93,11,33,29,29,14.2,33.5
,1550040074063,-96,-57,-95,11,33,29,29,14.2,33.5
,1550040082944,-90,-56,-93,11,33,29,29,14.2,33.5
,1550040091877,-94,-56,-97,11,33,29,29,14.2,33.5
,1550040107524,-94,-59,-91,11,33,29,29,14.2,33.5
,1550040118658,-94,-61,-91,11,33,29,29,14.2,33.5
,1550040134309,-97,-55,-92,11,33,29,29,14.2,33.5
,1550040145896,-92,-55,-91,11,33,29,29,14.2,33.5
,1550040148112,-94,-59,-87,11,33,29,29,14.2,33.5
,1550040154811,-91,-60,-93,11,33,29,29,14.2,33.5
,1550040157044,-92,-62,-93,11,33,29,29,14.2,33.5
,1550040163761,-90,-58,-88,11,33,29,29,14.2,33.5
,1550040170476,-96,-60,-92,11,33,29,29,14.2,33.5
,1550040177176,-98,-61,-89,11,33,29,29,14.2,33.5
,1550040181675,-89,-58,-96,11,33,29,29,14.2,33.5
,1550040199590,-92,-60,-93,11,33,29,29,14.2,33.5
,1550040201806,-93,-60,-95,11,33,29,29,14.2,33.5
,1550040215286,-100,-62,-94,11,33,29,29,14.2,33.5
,1550040237732,-95,-60,-88,11,33,29,29,14.2,33.5
,1550040253348,-87,-60,-86,11,33,29,29,14.2,33.5
,1550040260028,-94,-60,-91,11,33,29,29,14.2,33.5
,1550040280189,-93,-58,-87,11,33,29,29,14.2,33.5
,1550040282423,-95,-60,-86,11,33,29,29,14.2,33.5
,1550040294209,-94,-75,-96,11,33,29,29,14.2,33.5
,1550040296439,-91,-75,-96,11,33,29,29,14.2,33.5
,1550040356736,-93,-73,-89,11,33,29,29,14.2,33.5
,1550040370130,-93,-75,-94,11,33,29,29,14.2,33.5
,1550040372362,-94,-73,-93,11,33,29,29,14.2,33.5
,1550040383508,-99,-71,-94,11,33,29,29,14.2,33.5
,1550040387973,-92,-73,-90,11,33,29,29,14.2,33.5
,1550040394637,-95,-64,-97,11,33,29,29,14.2,33.5
,1550040430418,-93,-97,-94,11,33,29,29,14.2,33.5
,1550040434917,-94,-69,-91,11,33,29,29,14.2,33.5
,1550040461737,-94,-68,-92,11,33,29,29,14.2,33.5
,1550040468434,-94,-75,-91,11,33,29,29,14.2,33.5
,1550040470666,-93,-75,-97,11,33,29,29,14.2,33.5
,1550040475147,-94,-78,-93,11,33,29,29,14.2,33.5
,1550040477362,-94,-76,-93,11,33,29,29,14.2,33.5
,1550040486310,-97,-76,-97,11,33,29,29,14.2,33.5
,1550040517281,-93,-66,-91,11,33,29,29,14.2,33.5
,1550040523980,-94,-71,-101,11,33,29,29,14.2,33.5
,1550040575527,-93,-74,-94,11,33,29,29,14.2,33.5
,1550040577743,-94,-75,-96,11,33,29,29,14.2,33.5
,1550040588940,-92,-73,-93,11,33,29,29,14.2,33.5
,1550040591155,-92,-74,-91,11,33,29,29,14.2,33.5
,1550040593387,-92,-79,-92,11,33,29,29,14.2,33.5
,1550040635822,-92,-73,-98,11,33,29,29,14.2,33.5
,1550040649250,-92,-74,-95,11,33,29,29,14.2,33.5
,1550040664861,-92,-72,-96,11,33,29,29,14.2,33.5
,1550040680452,-91,-74,-100,11,33,29,29,14.2,33.5
,1550040696128,-93,-72,-94,11,33,29,29,14.2,33.5
,1550040709475,-91,-74,-96,11,33,29,29,14.2,33.5
,1550040711689,-93,-70,-95,11,33,29,29,14.2,33.5
,1550040725099,-93,-76,-96,11,33,29,29,14.2,33.5
,1550040738477,-93,-80,-95,11,33,29,29,14.2,33.5
,1550040740709,-93,-75,-96,11,33,29,29,14.2,33.5
,1550040793566,-93,-75,-92,11,33,29,29,14.2,33.5
,1550040798048,-93,-74,-92,11,33,29,29,14.2,33.5
,1550040809225,-92,-73,-93,11,33,29,29,14.2,33.5
,1550040811483,-92,-76,-92,11,33,29,29,14.2,33.5
,1550040824933,-93,-77,-95,11,33,29,29,14.2,33.5
,1550040840605,-98,-78,-99,11,33,29,29,14.2,33.5
,1550040856259,-90,-80,-98,11,33,29,29,14.2,33.5
,1550040869758,-94,-75,-98,11,33,29,29,14.2,33.5
,1550040945930,-97,-76,-94,11,33,29,29,14.2,33.5
,1550041232915,-98,-77,-98,11,33,29,29,14.2,33.5
,1550041259727,-96,-74,-98,11,33,29,29,14.2,33.5
,1550041304601,-95,-79,-93,11,33,29,29,14.2,33.5
,1550041306851,-96,-76,-95,11,33,29,29,14.2,33.5
,1550041336000,-99,-81,-96,11,33,29,29,14.2,33.5
,1550041338226,-96,-81,-92,11,33,29,29,14.2,33.5
,1550041427898,-97,-76,-99,11,33,29,29,14.2,33.5
,1550041656425,-94,-77,-96,11,33,29,29,14.2,33.5
,1550041676619,-97,-78,-97,11,33,29,29,14.2,33.5
,1550041707953,-95,-86,-91,11,33,29,29,14.2,33.5
,1550041719194,-94,-83,-98,11,33,29,29,14.2,33.5
,1550041734842,-95,-82,-96,11,33,29,29,14.2,33.5
,1550041750511,-94,-80,-100,11,33,29,29,14.2,33.5
,1550041781910,-96,-78,-98,11,33,29,29,14.2,33.5
,1550041808783,-94,-77,-96,11,33,29,29,14.2,33.5
,1550041957668,-100,-77,-98,11,33,29,29,14.2,33.5
,1550042107652,-97,-76,-97,11,33,29,29,14.2,33.5
,1550042195045,-96,-89,-97,11,33,29,29,14.2,33.5
,1550042257751,-97,-80,-96,11,33,29,29,14.2,33.5
,1550042300326,-94,-75,-95,11,33,29,29,14.2,33.5
,1550042302579,-94,-73,-93,11,33,29,29,14.2,33.5
,1550042316043,-92,-70,-99,11,33,29,29,14.2,33.5
,1550042318281,-98,-79,-97,11,33,29,29,14.2,33.5
,1550042416301,-96,-93,-94,11,33,29,29,14.2,33.5
,1550042431967,-97,-82,-95,11,33,29,29,14.2,33.5
,1550042445428,-95,-83,-94,11,33,29,29,14.2,33.5
,1550042458873,-97,-85,-93,11,33,29,29,14.2,33.5
,1550042461110,-98,-84,-95,11,33,29,29,14.2,33.5
,1550042474521,-94,-80,-93,11,33,29,29,14.2,33.5
,1550042476743,-92,-82,-93,11,33,29,29,14.2,33.5
,1550042490188,-93,-78,-94,11,33,29,29,14.2,33.5
,1550042492425,-94,-79,-94,11,33,29,29,14.2,33.5
,1550042508142,-94,-80,-94,11,33,29,29,14.2,33.5
,1550042519332,-94,-78,-96,11,33,29,29,14.2,33.5
,1550042535051,-96,-81,-94,11,33,29,29,14.2,33.5
,1550042537289,-95,-82,-95,11,33,29,29,14.2,33.5
,1550042550718,-97,-81,-93,11,33,29,29,14.2,33.5
,1550042564178,-92,-77,-95,11,33,29,29,14.2,33.5
,1550042579862,-94,-93,-94,11,33,29,29,14.2,33.5
,1550042582117,-95,-80,-91,11,33,29,29,14.2,33.5
,1550042693936,-98,-83,-98,11,33,29,29,14.2,33.5
,1550042711841,-96,-81,-93,11,33,29,29,14.2,33.5
,1550042738700,-96,-84,-91,11,33,29,29,14.2,33.5
,1550042801385,-97,-81,-95,11,33,29,29,14.2,33.5
,1550042803624,-97,-91,-96,11,33,29,29,14.2,33.5
,1550042814815,-95,-78,-90,11,33,29,29,14.2,33.5
,1550042817036,-97,-82,-93,11,33,29,29,14.2,33.5
,1550042830516,-97,-82,-91,11,33,29,29,14.2,33.5
,1550042875310,-94,-78,-98,11,33,29,29,14.2,33.5
,1550042888721,-95,-79,-92,11,33,29,29,14.2,33.5
,1550042890959,-95,-76,-93,11,33,29,29,14.2,33.5
,1550042893198,-95,-83,-93,11,33,29,29,14.2,33.5
,1550042904370,-94,-82,-91,11,33,29,29,14.2,33.5
,1550042906596,-95,-84,-92,11,33,29,29,14.2,33.5
,1550042920086,-95,-80,-93,11,33,29,29,14.2,33.5
,1550042922323,-94,-84,-92,11,33,29,29,14.2,33.5
,1550043025290,-96,-83,-93,11,33,29,29,14.2,33.5
,1550043054472,-95,-85,-94,11,33,29,29,14.2,33.5
,1550043056710,-94,-84,-94,11,33,29,29,14.2,33.5
,1550043115036,-96,-82,-94,11,33,29,29,14.2,33.5
,1550043117286,-98,-83,-94,11,33,29,29,14.2,33.5
,1550043144224,-95,-81,-94,11,33,29,29,14.2,33.5
,1550043249617,-96,-76,-95,11,33,29,29,14.2,33.5
,1550043459446,-94,-76,-96,11,33,29,29,14.2,33.5
,1550043461696,-97,-84,-94,11,33,29,29,14.2,33.5
,1550043488623,-97,-77,-95,11,33,29,29,14.2,33.5
,1550043490862,-95,-77,-93,11,33,29,29,14.2,33.5
,1550043493100,-98,-89,-98,11,33,29,29,14.2,33.5
,1550043549100,-97,-79,-92,11,33,29,29,14.2,33.5
,1550043551325,-98,-80,-92,11,33,29,29,14.2,33.5
,1550043564735,-97,-81,-92,11,33,29,29,14.2,33.5
,1550043611759,-98,-77,-95,11,33,29,29,14.2,33.5
,1550047799292,-90,-58,-94,11,33,29,29,14.2,33.5
,1550047801530,-92,-61,-89,11,33,29,29,14.2,33.5
,1550047812727,-96,-60,-88,11,33,29,29,14.2,33.5
,1550047823956,-95,-59,-92,11,33,29,29,14.2,33.5
,1550047826179,-91,-65,-86,11,33,29,29,14.2,33.5
,1550047828418,-93,-56,-86,11,33,29,29,14.2,33.5
,1550047873221,-95,-61,-91,11,33,29,29,14.2,33.5
,1550047882130,-101,-60,-96,11,33,29,29,14.2,33.5
,1550047893324,-96,-61,-91,11,33,29,29,14.2,33.5
,1550047895580,-96,-63,-96,11,33,29,29,14.2,33.5
,1550047902332,-92,-57,-93,11,33,29,29,14.2,33.5
,1550047918008,-93,-58,-93,11,33,29,29,14.2,33.5
,1550047929274,-94,-59,-90,11,33,29,29,14.2,33.5
,1550047931495,-95,-60,-90,11,33,29,29,14.2,33.5
,1550047933734,-93,-68,-95,11,33,29,29,14.2,33.5
,1550047935957,-94,-62,-92,11,33,29,29,14.2,33.5
,1550047975647,-97,-61,-91,11,33,29,29,14.2,33.5
,1550047980096,-92,-63,-94,11,33,29,29,14.2,33.5
,1550047998010,-96,-59,-90,11,33,29,29,14.2,33.5
,1550048011463,-93,-63,-92,11,33,29,29,14.2,33.5
,1550048049533,-97,-58,-92,11,33,29,29,14.2,33.5
,1550048067461,-96,-58,-95,11,33,29,29,14.2,33.5
,1550048069718,-92,-57,-94,11,33,29,29,14.2,33.5
,1550048080899,-97,-56,-90,11,33,29,29,14.2,33.5
,1550048083121,-96,-56,-92,11,33,29,29,14.2,33.5
,1550048087584,-91,-59,-84,11,33,29,29,14.2,33.5
,1550048094350,-94,-56,-96,11,33,29,29,14.2,33.5
,1550048101087,-96,-57,-82,11,33,29,29,14.2,33.5
,1550048103307,-94,-58,-83,11,33,29,29,14.2,33.5
,1550048141342,-91,-57,-92,11,33,29,29,14.2,33.5
,1550048170451,-96,-52,-86,11,33,29,29,14.2,33.5
,1550048215224,-95,-65,-95,11,33,29,29,14.2,33.5
,1550048228634,-90,-65,-97,11,33,29,29,14.2,33.5
,1550048239862,-89,-80,-91,11,33,29,29,14.2,33.5
,1550048242089,-89,-77,-89,11,33,29,29,14.2,33.5
,1550048248853,-91,-61,-94,11,33,29,29,14.2,33.5
,1550048268954,-82,-69,-90,11,33,29,29,14.2,33.5
,1550048271182,-85,-68,-94,11,33,29,29,14.2,33.5
,1550048284629,-88,-68,-91,11,33,29,29,14.2,33.5
,1550048286882,-86,-70,-90,11,33,29,29,14.2,33.5
,1550048293600,-90,-64,-96,11,33,29,29,14.2,33.5
,1550048295841,-97,-64,-90,11,33,29,29,14.2,33.5
,1550048300335,-90,-70,-91,11,33,29,29,14.2,33.5
,1550048311529,-96,-67,-94,11,33,29,29,14.2,33.5
,1550048315991,-91,-78,-90,11,33,29,29,14.2,33.5
,1550048331665,-87,-64,-89,11,33,29,29,14.2,33.5
,1550048333920,-89,-72,-90,11,33,29,29,14.2,33.5
,1550048338399,-93,-73,-99,11,33,29,29,14.2,33.5
,1550048419448,-95,-65,-97,11,33,29,29,14.2,33.5
,1550048423960,-95,-66,-96,11,33,29,29,14.2,33.5
,1550048426199,-101,-62,-94,11,33,29,29,14.2,33.5
,1550048428440,-95,-63,-91,11,33,29,29,14.2,33.5
,1550048437362,-94,-67,-95,11,33,29,29,14.2,33.5
,1550048563999,-94,-65,-90,11,33,29,29,14.2,33.5
,1550048593157,-93,-69,-96,11,33,29,29,14.2,33.5
,1550048597619,-95,-69,-90,11,33,29,29,14.2,33.5
,1550048626809,-96,-65,-93,11,33,29,29,14.2,33.5
,1550048653759,-91,-64,-91,11,33,29,29,14.2,33.5
,1550048680674,-94,-74,-93,11,33,29,29,14.2,33.5
,1550048698569,-97,-66,-96,11,33,29,29,14.2,33.5
,1550048700809,-94,-66,-92,11,33,29,29,14.2,33.5
,1550048815100,-96,-68,-91,11,33,29,29,14.2,33.5
,1550048830757,-92,-75,-91,11,33,29,29,14.2,33.5
,1550048832995,-95,-73,-92,11,33,29,29,14.2,33.5
,1550048842527,-95,-70,-96,11,33,29,29,14.2,33.5
,1550048896309,-93,-75,-99,11,33,29,29,14.2,33.5
,1550048903043,-96,-68,-93,11,33,29,29,14.2,33.5
,1550048929846,-93,-70,-95,11,33,29,29,14.2,33.5
,1550048945503,-93,-71,-97,11,33,29,29,14.2,33.5
,1550048958921,-93,-75,-97,11,33,29,29,14.2,33.5
,1550048963382,-93,-76,-93,11,33,29,29,14.2,33.5
,1550048972307,-97,-77,-97,11,33,29,29,14.2,33.5
,1550048974562,-94,-77,-92,11,33,29,29,14.2,33.5
,1550048985725,-96,-81,-97,11,33,29,29,14.2,33.5
,1550048992459,-94,-72,-92,11,33,29,29,14.2,33.5
,1550048999192,-99,-76,-98,11,33,29,29,14.2,33.5
,1550049077067,-94,-84,-97,11,33,29,29,14.2,33.5
,1550049121864,-95,-75,-96,11,33,29,29,14.2,33.5
,1550049140586,-94,-69,-85,11,33,29,29,14.2,33.5
,1550049153969,-93,-70,-96,11,33,29,29,14.2,33.5
,1550049174838,-97,-80,-100,11,33,29,29,14.2,33.5
,1550049192702,-94,-81,-94,11,33,29,29,14.2,33.5
,1550049206147,-96,-73,-96,11,33,29,29,14.2,33.5
,1550049221817,-96,-74,-95,11,33,29,29,14.2,33.5
,1550049259905,-92,-90,-98,11,33,29,29,14.2,33.5
,1550049262127,-90,-94,-99,11,33,29,29,14.2,33.5
,1550049264352,-97,-76,-95,11,33,29,29,14.2,33.5
,1550049324858,-92,-73,-97,11,33,29,29,14.2,33.5
,1550049327098,-97,-78,-97,11,33,29,29,14.2,33.5
,1550049336058,-92,-86,-98,11,33,29,29,14.2,33.5
,1550049340516,-94,-74,-94,11,33,29,29,14.2,33.5
,1550049358477,-94,-73,-95,11,33,29,29,14.2,33.5
,1550049369606,-96,-72,-97,11,33,29,29,14.2,33.5
,1550049380784,-94,-84,-96,11,33,29,29,14.2,33.5
,1550049383008,-75,-81,-94,11,33,29,29,14.2,33.5
,1550049400918,-98,-74,-96,11,33,29,29,14.2,33.5
,1550049449259,-99,-66,-95,11,33,29,29,14.2,33.5
,1550049610207,-96,-68,-95,11,33,29,29,14.2,33.5
,1550049612430,-97,-69,-93,11,33,29,29,14.2,33.5
,1550049628115,-97,-70,-94,11,33,29,29,14.2,33.5
,1550049755718,-98,-75,-97,11,33,29,29,14.2,33.5
,1550049939338,-95,-72,-94,11,33,29,29,14.2,33.5
,1550049943794,-96,-77,-96,11,33,29,29,14.2,33.5
,1550049963941,-97,-77,-98,11,33,29,29,14.2,33.5
,1550049966180,-96,-78,-95,11,33,29,29,14.2,33.5
,1550049970689,-96,-72,-95,11,33,29,29,14.2,33.5
,1550050279747,-93,-73,-96,11,33,29,29,14.2,33.5
,1550050281985,-93,-81,-98,11,33,29,29,14.2,33.5
,1550050304340,-98,-82,-101,11,33,29,29,14.2,33.5
,1550050335715,-97,-82,-99,11,33,29,29,14.2,33.5
,1550050362527,-95,-76,-97,11,33,29,29,14.2,33.5
,1550050364750,-99,-90,-100,11,33,29,29,14.2,33.5
,1550050398775,-92,-74,-97,11,33,29,29,14.2,33.5
,1550050403254,-90,-73,-97,11,33,29,29,14.2,33.5
,1550050414446,-90,-74,-99,11,33,29,29,14.2,33.5
,1550050416701,-90,-76,-96,11,33,29,29,14.2,33.5
,1550050430151,-90,-76,-98,11,33,29,29,14.2,33.5
,1550050443631,-93,-73,-99,11,33,29,29,14.2,33.5
,1550050445855,-90,-73,-96,11,33,29,29,14.2,33.5
,1550050459287,-90,-73,-97,11,33,29,29,14.2,33.5
,1550050461525,-91,-73,-97,11,33,29,29,14.2,33.5
,1550050474973,-91,-73,-98,11,33,29,29,14.2,33.5
,1550050477229,-90,-71,-95,11,33,29,29,14.2,33.5
,1550050492935,-91,-72,-94,11,33,29,29,14.2,33.5
,1550050504130,-91,-72,-90,11,33,29,29,14.2,33.5
,1550050506370,-90,-72,-100,11,33,29,29,14.2,33.5
,1550050508624,-91,-80,-96,11,33,29,29,14.2,33.5
,1550050519802,-95,-70,-92,11,33,29,29,14.2,33.5
,1550050522058,-93,-69,-91,11,33,29,29,14.2,33.5
,1550050533115,-93,-77,-98,11,33,29,29,14.2,33.5
,1550050548789,-95,-75,-98,11,33,29,29,14.2,33.5
,1550050559982,-94,-73,-98,11,33,29,29,14.2,33.5
,1550050577974,-99,-76,-98,11,33,29,29,14.2,33.5
,1550050593647,-97,-74,-95,11,33,29,29,14.2,33.5
,1550050607065,-98,-75,-95,11,33,29,29,14.2,33.5
,1550050609286,-95,-73,-96,11,33,29,29,14.2,33.5
,1550050725766,-94,-75,-98,11,33,29,29,14.2,33.5
,1550050728004,-95,-72,-96,11,33,29,29,14.2,33.5
,1550050739179,-95,-75,-96,11,33,29,29,14.2,33.5
,1550050743689,-94,-74,-96,11,33,29,29,14.2,33.5
,1550050757170,-92,-80,-94,11,33,29,29,14.2,33.5
,1550050761650,-90,-76,-97,11,33,29,29,14.2,33.5
,1550050770621,-93,-86,-92,11,33,29,29,14.2,33.5
,1550050786325,-91,-72,-91,11,33,29,29,14.2,33.5
,1550050801978,-98,-74,-95,11,33,29,29,14.2,33.5
,1550112951617,-72,-81,-100,11,33,29,29,14.2,33.5
,1550112953851,-93,-83,-92,11,33,29,29,14.2,33.5
,1550113042791,-92,-79,-95,11,33,29,29,14.2,33.5
,1550113045008,-95,-79,-93,11,33,29,29,14.2,33.5
,1550113060625,-95,-84,-94,11,33,29,29,14.2,33.5
,1550113087261,-93,-84,-94,11,33,29,29,14.2,33.5
,1550113089474,-94,-95,-96,11,33,29,29,14.2,33.5
,1550113105007,-100,-78,-95,11,33,29,29,14.2,33.5
,1550113116090,-92,-85,-95,11,33,29,29,14.2,33.5
,1550113131640,-96,-84,-95,11,33,29,29,14.2,33.5
,1550113136074,-95,-79,-97,11,33,29,29,14.2,33.5
,1550113147174,-94,-80,-93,11,33,29,29,14.2,33.5
,1550113178256,-93,-83,-97,11,33,29,29,14.2,33.5
,1550113282859,-94,-78,-97,11,33,29,29,14.2,33.5
,1550113285076,-99,-78,-98,11,33,29,29,14.2,33.5
,1550113316191,-95,-78,-96,11,33,29,29,14.2,33.5
,1550113362049,-97,-74,-96,11,33,29,29,14.2,33.5
,1550113364265,-95,-76,-97,11,33,29,29,14.2,33.5
,1550113393100,-97,-75,-97,11,33,29,29,14.2,33.5
,1550113406431,-97,-75,-96,11,33,29,29,14.2,33.5
,1550113408646,-97,-76,-98,11,33,29,29,14.2,33.5
,1550113470839,-100,-74,-96,11,33,29,29,14.2,33.5
,1550113499733,-96,-77,-95,11,33,29,29,14.2,33.5
,1550113526478,-96,-74,-95,11,33,29,29,14.2,33.5
,1550113530943,-95,-75,-95,11,33,29,29,14.2,33.5
,1550113544373,-96,-74,-93,11,33,29,29,14.2,33.5
,1550113560053,-99,-76,-97,11,33,29,29,14.2,33.5
,1550113620303,-102,-77,-94,11,33,29,29,14.2,33.5
,1550113799016,-96,-81,-96,11,33,29,29,14.2,33.5
,1550113801266,-95,-75,-95,11,33,29,29,14.2,33.5
,1550113841572,-97,-81,-99,11,33,29,29,14.2,33.5
,1550113843804,-96,-79,-100,11,33,29,29,14.2,33.5
,1550113884315,-94,-63,-94,11,33,29,29,14.2,33.5
,1550113913482,-91,-63,-94,11,33,29,29,14.2,33.5
,1550113915735,-95,-60,-94,11,33,29,29,14.2,33.5
,1550113926918,-94,-60,-93,11,33,29,29,14.2,33.5
,1550113931414,-91,-60,-90,11,33,29,29,14.2,33.5
,1550113942647,-93,-60,-93,11,33,29,29,14.2,33.5
,1550113944887,-92,-58,-91,11,33,29,29,14.2,33.5
,1550113958323,-94,-58,-91,11,33,29,29,14.2,33.5
,1550113989662,-93,-64,-92,11,33,29,29,14.2,33.5
,1550114005358,-93,-62,-94,11,33,29,29,14.2,33.5
,1550114016540,-93,-69,-101,11,33,29,29,14.2,33.5
,1550114018781,-92,-67,-90,11,33,29,29,14.2,33.5
,1550114021021,-94,-70,-92,11,33,29,29,14.2,33.5
,1550114034477,-96,-65,-90,11,33,29,29,14.2,33.5
,1550114050171,-94,-62,-90,11,33,29,29,14.2,33.5
,1550114063657,-94,-67,-88,11,33,29,29,14.2,33.5
,1550114065896,-94,-65,-91,11,33,29,29,14.2,33.5
